variante,base,episodio,semilla,lr,segundos,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,recompensa_total_decision,decisiones,decisiones_libres,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,no_terminados,spillback_tasa,spillback_seg,spillback_eventos,cola_max_enlace,veh_max_enlace,viaje_corredor_prom,retraso_corredor_prom,retraso_corredor_punta,paradas_corredor,paradas_corredor_le1,spill_activaciones,spill_suma,perdida_politica,perdida_valor,entropia_libre,kl_aprox,clipfrac,eval_timeloss,eval_espera,ret_retraso,ret_colas,ret_spill,val_999,val_1999,val,algoritmo,recompensa_tipo
vecinos,2042,44,2086,7.85e-04,9.5,2582,11.75,28.01,5.18,18,-4003.5,-1.775,-4.654,1918,1344,570,0.861,2505,261.8,90.5,0,0.0,0,0,4,10,156.96,24.83,26.26,0.638,0.961,0,0.0,-0.0007,0.0168,0.1336,0.0024,0.0221,,,-44629.66,-20939.0,-44629.66,,,,mappo,retraso
vecinos,2042,45,2087,7.80e-04,9.7,2582,12.25,28.93,5.16,19,-3993.1,-1.77,-4.652,1914,1335,575,0.892,2508,263.1,91.0,0,0.0,0,0,5,10,157.96,25.99,27.6,0.69,0.935,0,0.0,-0.0021,0.0152,0.1491,0.0046,0.0366,,,-44517.24,-20802.85,-44517.24,,,,mappo,retraso
vecinos,2042,46,2088,7.75e-04,9.9,2582,13.73,30.44,5.35,18,-4156.9,-1.838,-4.69,1921,1340,576,0.93,2508,265.9,92.1,0,0.0,0,0,5,10,156.77,25.21,26.53,0.683,0.933,0,0.0,0.001,0.0202,0.1449,0.0041,0.0326,,,-45042.93,-21684.19,-45042.93,,,,mappo,retraso
vecinos,2042,47,2089,7.70e-04,9.7,2582,10.69,26.53,4.84,18,-3671.5,-1.63,-4.475,1914,1339,570,0.814,2510,259.6,89.7,0,0.0,0,0,6,10,157.76,25.68,27.21,0.712,0.92,0,0.0,-0.0021,0.0162,0.1346,0.0031,0.0317,,,-42828.02,-19384.97,-42828.02,,,,mappo,retraso
vecinos,2042,48,2090,7.65e-04,9.9,2582,16.22,34.39,4.96,18,-3807.6,-1.69,-4.545,1907,1319,583,1.027,2507,271.2,94.2,0,0.0,0,0,4,9,157.78,25.69,27.07,0.7,0.928,0,0.0,0.0006,0.0161,0.1555,0.0021,0.0247,,,-43339.55,-19906.32,-43339.55,,,,mappo,retraso
vecinos,2042,49,2091,7.60e-04,9.8,2582,15.45,33.08,5.0,17,-3864.2,-1.715,-4.563,1912,1331,576,0.989,2506,269.2,93.4,0,0.0,0,0,4,9,157.61,25.33,26.43,0.672,0.939,0,0.0,-0.0012,0.0167,0.1451,0.0048,0.0366,,,-43617.56,-20119.12,-43617.56,,,,mappo,retraso
vecinos,2042,50,2092,7.55e-04,9.6,2582,12.0,28.49,5.0,17,-3864.4,-1.715,-4.562,1923,1360,558,0.857,2508,262.4,90.7,0,0.0,0,0,4,9,157.79,25.27,26.69,0.643,0.947,0,0.0,-0.0036,0.0163,0.137,0.0022,0.0226,30.16,13.3,-43865.11,-20132.33,-43865.11,30.16,29.48,29.82,mappo,retraso
vecinos,2042,51,2093,7.50e-04,9.9,2582,12.02,28.39,4.9,18,-3782.2,-1.668,-4.53,1925,1343,577,0.863,2503,262.4,90.7,0,0.0,0,0,5,10,157.91,25.47,26.78,0.677,0.928,0,0.0,-0.0111,0.015,0.135,0.0026,0.0299,,,-43598.04,-19817.64,-43598.04,,,,mappo,retraso
vecinos,2042,52,2094,7.45e-04,9.4,2582,11.22,27.07,4.93,19,-3770.1,-1.676,-4.498,1910,1335,571,0.817,2505,259.9,89.9,0,0.0,0,0,5,10,156.95,24.89,25.89,0.664,0.956,0,0.0,-0.0036,0.0178,0.1117,0.0044,0.0377,,,-42951.88,-19786.16,-42951.88,,,,mappo,retraso
vecinos,2042,53,2095,7.40e-04,9.6,2582,16.87,35.34,4.82,17,-3701.1,-1.641,-4.41,1914,1333,575,1.058,2505,271.3,94.4,0,0.0,0,0,5,9,156.27,24.56,26.14,0.616,0.97,0,0.0,0.0007,0.0164,0.1097,0.002,0.0193,,,-42206.49,-19387.5,-42206.49,,,,mappo,retraso
