variante,base,episodio,semilla,lr,segundos,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,recompensa_total_decision,decisiones,decisiones_libres,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,no_terminados,spillback_tasa,spillback_seg,spillback_eventos,cola_max_enlace,veh_max_enlace,viaje_corredor_prom,retraso_corredor_prom,retraso_corredor_punta,paradas_corredor,paradas_corredor_le1,spill_activaciones,spill_suma,perdida_politica,perdida_valor,entropia_libre,kl_aprox,clipfrac,eval_timeloss,eval_espera,ret_retraso,ret_colas,ret_spill,val_999,val_1999,val,algoritmo,recompensa_tipo
vecinos,4042,80,4122,6.05e-04,14.0,3620,63.79,123.77,43.66,111,-52498.0,-24.578,-48.416,1945,1584,323,3.999,2922,388.5,136.7,0,0.0,0,0,32,37,257.28,174.21,192.01,5.706,0.252,0,0.0,-0.0023,0.4906,0.1749,0.0044,0.048,121.7,65.87,-470849.98,-264296.23,-476001.98,121.7,123.74,122.72,ippo,retraso
vecinos,4042,81,4123,6.00e-04,13.6,3620,63.14,121.72,44.31,120,-52168.8,-25.033,-48.753,1902,1557,308,3.81,2948,386.3,135.8,0,0.0,0,0,30,38,253.7,170.6,186.24,5.426,0.254,0,0.0,-0.0024,0.5557,0.1835,0.0038,0.0445,,,-463641.38,-262527.74,-468231.38,,,,ippo,retraso
vecinos,4042,82,4124,5.95e-04,14.5,3620,73.02,135.82,48.96,127,-61036.1,-28.024,-52.509,1993,1640,311,4.159,2861,405.8,143.7,0,0.0,0,0,32,38,261.21,178.36,197.28,5.596,0.292,0,0.0,-0.0066,0.5292,0.1906,0.008,0.0749,,,-523252.64,-306788.46,-531238.64,,,,ippo,retraso
vecinos,4042,83,4125,5.90e-04,13.7,3620,62.89,121.6,43.57,118,-51749.7,-24.526,-47.926,1931,1586,304,3.84,2948,384.5,135.3,0,0.0,0,0,29,37,255.62,172.8,187.76,5.579,0.261,0,0.0,-0.0059,0.4591,0.1689,0.0045,0.0494,,,-462726.22,-260504.5,-467074.22,,,,ippo,retraso
vecinos,4042,84,4126,5.85e-04,13.8,3620,66.6,125.96,45.34,138,-55443.9,-25.836,-49.2,1965,1611,307,3.902,2891,391.6,138.2,0,0.0,0,0,33,38,256.31,173.05,190.9,5.524,0.261,0,0.0,-0.0051,0.69,0.1759,0.0044,0.0499,,,-483387.1,-278938.06,-490721.1,,,,ippo,retraso
vecinos,4042,85,4127,5.80e-04,13.9,3620,64.62,127.24,44.96,121,-53396.9,-25.403,-50.626,1916,1565,314,3.988,2945,392.8,138.2,0,0.0,0,0,30,37,253.32,170.06,184.11,5.49,0.266,0,0.0,-0.0036,0.6684,0.1717,0.004,0.0493,,,-485000.92,-268711.42,-488806.92,,,,ippo,retraso
vecinos,4042,86,4128,5.75e-04,14.1,3620,67.33,130.37,46.08,132,-56032.1,-26.257,-50.98,1958,1615,300,4.022,2896,397.3,140.1,0,0.0,0,0,31,38,257.37,174.18,189.11,5.568,0.275,0,0.0,-0.0018,0.5242,0.1776,0.0042,0.0422,,,-499091.08,-281794.94,-503661.08,,,,ippo,retraso
vecinos,4042,87,4129,5.70e-04,14.3,3620,66.54,130.02,45.54,133,-55798.1,-26.147,-51.347,1947,1589,317,4.091,2904,396.1,139.7,0,0.0003,1,1,34,37,257.11,174.03,188.64,5.61,0.261,0,0.0,-0.0017,0.7993,0.19,0.0041,0.0453,,,-499861.75,-280809.26,-508147.75,,,,ippo,retraso
vecinos,4042,88,4130,5.65e-04,14.2,3620,71.12,134.18,48.48,155,-59431.5,-27.746,-52.749,1958,1603,312,4.16,2877,404.0,142.8,0,0.0036,13,3,37,38,259.85,176.95,193.56,5.588,0.241,0,0.0,-0.0061,0.5681,0.1884,0.0049,0.0497,,,-516414.99,-298948.85,-525096.99,,,,ippo,retraso
vecinos,4042,89,4131,5.60e-04,14.1,3620,68.93,133.2,47.33,125,-57328.5,-26.965,-52.54,1944,1589,310,4.178,2902,402.5,142.0,0,0.0019,7,1,35,38,257.36,174.45,189.41,5.585,0.247,0,0.0,-0.0042,0.5736,0.1851,0.0045,0.0533,,,-510684.02,-288266.74,-516510.02,,,,ippo,retraso
