t,semaforo_C1,semaforo_C2,semaforo_C3
1099,2,0,0
1100,2,0,0
1101,2,0,0
1102,2,0,0
1103,2,0,0
1104,2,0,1
1105,2,0,1
1106,2,0,1
1107,2,0,2
1108,2,0,2
1109,2,0,2
1110,2,0,2
1111,3,0,2
1112,3,0,2
1113,3,0,2
1114,0,0,2
1115,0,0,2
1116,0,0,2
1117,0,0,3
1118,0,0,3
1119,0,1,3
1120,0,1,0
1121,0,1,0
1122,0,2,0
1123,0,2,0
1124,0,2,0
1125,0,2,0
1126,0,2,0
1127,0,2,0
1128,0,2,0
1129,0,2,0
1130,0,2,0
1131,0,2,0
1132,0,3,0
1133,0,3,0
1134,0,3,0
1135,0,0,0
1136,0,0,0
1137,0,0,0
1138,1,0,0
1139,1,0,0
1140,1,0,0
1141,2,0,0
1142,2,0,0
1143,2,0,0
1144,2,0,0
1145,2,0,1
1146,2,0,1
1147,2,0,1
1148,2,0,2
1149,2,0,2
1150,2,0,2
1151,3,0,2
1152,3,0,2
1153,3,1,2
1154,0,1,2
1155,0,1,2
1156,0,2,2
1157,0,2,2
1158,0,2,3
1159,0,2,3
1160,0,2,3
1161,0,2,0
1162,0,2,0
1163,0,2,0
1164,0,2,0
1165,0,2,0
1166,0,2,0
1167,0,2,0
1168,0,2,0
1169,0,2,0
1170,0,2,0
1171,0,3,0
1172,0,3,0
1173,0,3,0
1174,1,0,0
1175,1,0,0
1176,1,0,0
1177,2,0,0
1178,2,0,0
1179,2,0,0
1180,2,0,1
1181,2,0,1
1182,2,0,1
1183,2,0,2
1184,2,0,2
1185,2,0,2
1186,2,0,2
1187,2,0,2
1188,2,0,2
1189,2,0,2
1190,3,1,2
1191,3,1,2
1192,3,1,2
1193,0,2,3
1194,0,2,3
1195,0,2,3
1196,0,2,0
1197,0,2,0
1198,0,2,0
1199,0,2,0
1200,0,2,0
1201,0,2,0
1202,0,2,0
1203,0,3,0
1204,0,3,0
1205,1,3,0
1206,1,0,0
1207,1,0,0
1208,2,0,0
1209,2,0,0
1210,2,0,0
1211,2,0,0
1212,2,0,0
1213,2,0,0
1214,2,0,0
1215,2,0,1
1216,2,1,1
1217,2,1,1
1218,3,1,2
1219,3,2,2
1220,3,2,2
1221,0,2,2
1222,0,2,2
1223,0,2,2
1224,0,2,2
1225,0,2,2
1226,0,2,2
1227,0,2,2
1228,0,2,2
1229,0,2,3
1230,0,3,3
1231,0,3,3
1232,0,3,0
1233,0,0,0
1234,0,0,0
1235,0,0,0
1236,0,0,0
1237,0,0,0
1238,1,0,0
1239,1,0,0
1240,1,0,0
1241,2,0,0
1242,2,0,1
1243,2,1,1
1244,2,1,1
1245,2,1,2
1246,2,2,2
1247,2,2,2
1248,2,2,2
1249,2,2,2
1250,2,2,2
1251,3,2,2
1252,3,2,2
1253,3,2,2
1254,0,2,2
1255,0,2,3
1256,0,3,3
1257,0,3,3
1258,0,3,0
1259,0,0,0
1260,0,0,0
1261,0,0,0
1262,0,0,0
1263,0,0,0
1264,0,0,0
1265,1,0,0
1266,1,0,0
1267,1,0,0
1268,2,0,1
1269,2,0,1
1270,2,0,1
1271,2,0,2
1272,2,0,2
1273,2,0,2
1274,2,0,2
1275,2,1,2
1276,2,1,2
1277,2,1,2
1278,3,2,2
1279,3,2,2
