variante,base,episodio,semilla,lr,segundos,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,recompensa_total_decision,decisiones,decisiones_libres,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,no_terminados,spillback_tasa,spillback_seg,spillback_eventos,cola_max_enlace,veh_max_enlace,viaje_corredor_prom,retraso_corredor_prom,retraso_corredor_punta,paradas_corredor,paradas_corredor_le1,spill_activaciones,spill_suma,perdida_politica,perdida_valor,entropia_libre,kl_aprox,clipfrac,eval_timeloss,eval_espera
spill,42,151,193,2.50e-04,11.0,3620,69.42,128.63,46.99,131,-58629.5,-27.168,-51.184,1980,1621,301,3.812,2904,394.7,139.5,0,0.0,14,2,37,38,254.58,171.75,188.93,5.195,0.289,198,780.4,-0.0058,0.6619,0.1794,0.0031,0.0395,,
spill,42,152,194,2.45e-04,11.0,3620,59.38,117.84,40.75,118,-49214.5,-23.084,-46.538,1952,1595,305,3.712,2918,378.5,133.2,0,0.0003,1,1,34,37,256.77,173.99,188.67,5.645,0.247,138,497.2,-0.0064,0.5667,0.1722,0.0031,0.0422,,
spill,42,153,195,2.40e-04,11.1,3620,62.7,121.74,43.32,121,-53114.8,-25.078,-49.008,1943,1587,297,3.71,2943,384.0,135.3,0,0.0,0,0,33,37,251.45,168.49,184.4,5.306,0.247,148,564.4,-0.0034,0.6139,0.151,0.0021,0.0258,,
spill,42,154,196,2.35e-04,11.0,3620,60.51,117.9,41.46,107,-49944.0,-23.382,-46.416,1955,1593,306,3.715,2919,379.6,133.6,0,0.0,0,0,31,37,254.99,171.99,189.4,5.505,0.253,145,523.8,-0.0033,0.586,0.1505,0.0018,0.0243,,
spill,42,155,197,2.30e-04,11.0,3620,63.52,120.9,43.25,129,-53219.6,-24.776,-47.935,1968,1612,305,3.633,2924,382.5,134.8,0,0.0011,18,4,37,38,256.11,173.12,190.62,5.22,0.26,150,687.4,-0.0027,0.6207,0.1586,0.0015,0.023,,
spill,42,156,198,2.25e-04,11.5,3620,64.75,123.61,44.08,127,-54289.5,-25.274,-49.022,1972,1622,297,3.784,2926,386.9,136.4,0,0.0,0,0,33,38,254.18,171.33,187.91,5.33,0.268,177,735.0,-0.0038,0.5692,0.1644,0.0024,0.0283,,
spill,42,157,199,2.20e-04,11.2,3620,64.74,123.1,44.24,124,-53898.6,-25.21,-48.816,1961,1609,301,3.712,2924,386.7,136.3,0,0.0,0,0,30,37,261.43,178.54,192.66,5.47,0.236,167,652.2,-0.0026,0.4853,0.1632,0.0015,0.0201,,
spill,42,158,200,2.15e-04,11.3,3620,67.57,128.66,46.31,131,-56877.0,-26.678,-51.512,1950,1599,307,4.027,2914,395.5,139.6,0,0.0003,1,1,34,37,259.09,176.28,193.81,5.778,0.219,166,568.4,-0.0045,0.6809,0.1603,0.0016,0.0221,,
spill,42,159,201,2.10e-04,11.0,3620,60.79,121.66,42.06,116,-50168.2,-23.709,-48.196,1939,1593,299,3.823,2941,383.5,134.7,0,0.0,0,0,30,37,254.83,171.94,188.16,5.562,0.231,131,486.8,-0.0008,0.5746,0.1628,0.0019,0.0222,,
spill,42,160,202,2.05e-04,11.2,3620,64.75,124.99,44.17,150,-53990.5,-25.182,-49.491,1959,1596,311,3.872,2922,389.0,137.0,0,0.0,0,0,31,37,256.57,173.46,191.21,5.501,0.252,158,595.0,-0.0075,0.6929,0.1715,0.003,0.0444,120.6,66.05
