variante,base,episodio,semilla,lr,segundos,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,recompensa_total_decision,decisiones,decisiones_libres,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,no_terminados,spillback_tasa,spillback_seg,spillback_eventos,cola_max_enlace,veh_max_enlace,viaje_corredor_prom,retraso_corredor_prom,retraso_corredor_punta,paradas_corredor,paradas_corredor_le1,spill_activaciones,spill_suma,perdida_politica,perdida_valor,entropia_libre,kl_aprox,clipfrac,eval_timeloss,eval_espera
spill,42,96,138,5.25e-04,7.5,1810,6.39,19.57,3.54,15,-2569.2,-1.736,-5.325,1262,893,367,0.658,1763,215.5,74.3,0,0.0,0,0,7,14,101.61,18.6,19.15,0.566,0.954,0,0.0,0.0002,0.0224,0.0712,0.0015,0.0174,,
spill,42,97,139,5.20e-04,7.1,1810,7.02,20.59,3.83,16,-2795.4,-1.891,-5.58,1260,889,368,0.707,1765,218.3,75.2,0,0.0,0,0,9,15,102.32,19.57,20.6,0.611,0.942,0,0.0,-0.0012,0.0254,0.0666,0.0018,0.0166,,
spill,42,98,140,5.15e-04,8.3,1810,7.26,20.64,3.97,14,-2900.2,-1.965,-5.642,1255,880,372,0.714,1765,218.3,75.2,0,0.0,0,0,4,10,101.3,18.51,18.97,0.552,0.966,0,0.0,-0.0,0.0224,0.0638,0.0017,0.0142,,
spill,42,99,141,5.10e-04,8.9,1810,6.88,20.36,3.78,12,-2772.7,-1.881,-5.506,1256,883,370,0.697,1763,218.1,75.1,0,0.0,0,0,5,11,102.29,19.41,20.21,0.592,0.961,0,0.0,0.0007,0.0217,0.0746,0.0017,0.0172,,
spill,42,100,142,5.05e-04,10.4,1810,7.5,21.06,4.08,14,-2998.4,-2.029,-5.751,1258,886,370,0.725,1769,219.2,75.5,0,0.0,0,0,5,12,101.98,19.41,20.23,0.596,0.953,0,0.0,0.0001,0.0277,0.0799,0.003,0.0254,21.2,7.37
spill,42,101,143,5.00e-04,8.2,1810,7.6,21.19,4.14,13,-3052.8,-2.063,-5.763,1263,895,366,0.733,1764,219.5,75.6,0,0.0,0,0,6,11,101.64,19.02,19.67,0.595,0.944,0,0.0,-0.0005,0.0236,0.0975,0.0038,0.024,,
spill,42,102,144,4.95e-04,10.7,1810,6.84,20.21,3.76,15,-2728.0,-1.846,-5.525,1254,875,377,0.696,1768,217.4,74.9,0,0.0,0,0,4,10,102.2,19.08,19.93,0.588,0.956,0,0.0,-0.0019,0.0266,0.0957,0.0022,0.023,,
spill,42,103,145,4.90e-04,10.1,1810,7.03,20.39,3.87,15,-2820.0,-1.913,-5.604,1252,875,374,0.702,1762,217.6,75.0,0,0.0,0,0,5,11,102.38,19.21,20.25,0.605,0.954,0,0.0,-0.0006,0.0278,0.1003,0.002,0.0216,,
spill,42,104,146,4.85e-04,7.8,1810,6.7,20.14,3.69,14,-2675.3,-1.813,-5.524,1251,869,380,0.699,1760,217.1,74.8,0,0.0,0,0,6,12,102.38,19.59,20.82,0.616,0.948,0,0.0,0.0001,0.0256,0.0931,0.0016,0.0142,,
spill,42,105,147,4.80e-04,8.1,1810,6.89,20.29,3.8,14,-2754.4,-1.866,-5.544,1254,879,373,0.694,1766,218.0,75.1,0,0.0,0,0,6,13,101.62,18.88,19.94,0.594,0.953,0,0.0,-0.0035,0.0248,0.0844,0.0028,0.0223,,
