variante,base,episodio,semilla,lr,segundos,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,recompensa_total_decision,decisiones,decisiones_libres,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,no_terminados,spillback_tasa,spillback_seg,spillback_eventos,cola_max_enlace,veh_max_enlace,viaje_corredor_prom,retraso_corredor_prom,retraso_corredor_punta,paradas_corredor,paradas_corredor_le1,spill_activaciones,spill_suma,perdida_politica,perdida_valor,entropia_libre,kl_aprox,clipfrac,eval_timeloss,eval_espera
vecinos,2042,52,2094,7.45e-04,7.6,2152,7.24,21.45,4.07,13,-3272.5,-1.451,-3.6,1926,1366,556,0.66,2090,250.2,86.3,0,0.0,0,0,3,9,154.34,22.26,23.12,0.525,0.987,0,0.0,-0.0024,0.0096,0.083,0.0014,0.0112,,
vecinos,2042,53,2095,7.40e-04,7.7,2152,7.76,22.37,4.11,14,-3276.7,-1.456,-3.638,1913,1339,569,0.705,2087,251.9,86.9,0,0.0,0,0,4,9,155.41,23.55,24.66,0.601,0.966,0,0.0,-0.0008,0.0106,0.0753,0.0012,0.0102,,
vecinos,2042,54,2096,7.35e-04,7.7,2152,7.31,21.79,4.12,14,-3297.4,-1.467,-3.654,1911,1341,565,0.672,2095,250.9,86.6,0,0.0,0,0,4,9,155.45,23.4,24.57,0.588,0.981,0,0.0,-0.0002,0.0111,0.0652,0.0017,0.0096,,
vecinos,2042,55,2097,7.30e-04,7.8,2152,7.76,22.19,4.09,15,-3276.2,-1.454,-3.596,1923,1359,559,0.685,2096,251.2,86.7,0,0.0,0,0,2,9,154.49,22.53,23.26,0.549,0.982,0,0.0,-0.0019,0.0099,0.0646,0.0025,0.0102,,
vecinos,2042,56,2098,7.25e-04,8.0,2152,7.5,21.86,4.12,14,-3319.1,-1.475,-3.626,1925,1370,550,0.668,2092,250.9,86.6,0,0.0,0,0,3,9,154.48,22.45,23.5,0.542,0.977,0,0.0,0.0004,0.0101,0.078,0.0017,0.0203,,
vecinos,2042,57,2099,7.20e-04,7.7,2152,7.46,21.75,4.19,14,-3358.4,-1.491,-3.645,1924,1368,552,0.67,2089,250.8,86.6,0,0.0,0,0,3,9,153.98,22.46,23.46,0.533,0.986,0,0.0,-0.0044,0.0106,0.0739,0.0026,0.0132,,
vecinos,2042,58,2100,7.15e-04,7.6,2152,7.55,21.83,4.15,14,-3361.5,-1.476,-3.625,1955,1408,542,0.657,2092,250.8,86.6,0,0.0,0,0,4,8,155.13,22.42,23.48,0.517,0.98,0,0.0,-0.0006,0.01,0.1064,0.0032,0.0287,,
vecinos,2042,59,2101,7.10e-04,7.7,2152,7.58,21.98,4.18,13,-3357.3,-1.492,-3.627,1925,1371,550,0.68,2095,251.1,86.7,0,0.0,0,0,3,8,154.5,22.88,23.85,0.565,0.978,0,0.0,0.0032,0.0088,0.0915,0.0025,0.0223,,
vecinos,2042,60,2102,7.05e-04,8.1,2152,7.97,22.41,4.43,14,-3541.4,-1.572,-3.747,1929,1380,545,0.686,2091,252.1,87.0,0,0.0,0,0,3,8,154.51,22.88,23.49,0.547,0.977,0,0.0,0.0019,0.011,0.1012,0.002,0.0196,21.45,7.18
vecinos,2042,61,2103,7.00e-04,8.1,2152,7.72,22.03,4.15,15,-3325.6,-1.474,-3.624,1924,1358,561,0.686,2090,251.2,86.7,0,0.0,0,0,4,9,154.66,22.77,23.6,0.578,0.963,0,0.0,0.0015,0.0106,0.1053,0.0034,0.0264,,
vecinos,2042,62,2104,6.95e-04,7.9,2152,7.59,22.12,4.16,14,-3347.3,-1.484,-3.658,1931,1377,549,0.678,2090,251.6,86.8,0,0.0,0,0,5,9,155.58,23.49,24.56,0.576,0.971,0,0.0,-0.0007,0.0108,0.101,0.0027,0.0215,,
vecinos,2042,63,2105,6.90e-04,7.6,2152,7.41,21.83,4.09,14,-3297.1,-1.465,-3.611,1922,1362,555,0.676,2092,251.0,86.6,0,0.0,0,0,4,9,155.0,22.92,23.81,0.568,0.971,0,0.0,0.0101,0.0119,0.1075,0.0019,0.0218,,
vecinos,2042,64,2106,6.85e-04,8.1,2152,7.89,22.39,4.22,14,-3386.5,-1.499,-3.696,1924,1354,565,0.71,2091,252.0,87.0,0,0.0,0,0,4,9,155.1,23.27,24.39,0.596,0.971,0,0.0,-0.0067,0.011,0.0955,0.0025,0.0162,,
vecinos,2042,65,2107,6.80e-04,7.9,2152,7.51,21.85,4.15,13,-3340.4,-1.483,-3.607,1924,1369,551,0.689,2090,250.8,86.6,0,0.0,0,0,3,8,154.27,22.81,24.01,0.567,0.969,0,0.0,0.0061,0.01,0.0862,0.0009,0.0092,,
vecinos,2042,66,2108,6.75e-04,8.1,2152,7.38,21.67,3.88,13,-3173.3,-1.383,-3.459,1958,1387,567,0.675,2093,250.0,86.3,0,0.0,0,0,3,9,154.19,22.47,23.41,0.562,0.982,0,0.0,-0.0009,0.0097,0.0968,0.0017,0.012,,
vecinos,2042,67,2109,6.70e-04,7.9,2152,7.81,22.45,4.14,16,-3289.4,-1.466,-3.633,1918,1364,549,0.702,2093,252.3,87.1,0,0.0,0,0,4,9,154.72,23.3,24.48,0.59,0.951,0,0.0,-0.0005,0.0114,0.1094,0.0036,0.0274,,
vecinos,2042,68,2110,6.65e-04,8.4,2152,7.96,22.49,4.24,15,-3379.2,-1.498,-3.672,1932,1380,548,0.707,2094,251.9,87.0,0,0.0,0,0,5,8,154.89,22.99,23.91,0.593,0.968,0,0.0,-0.0052,0.0113,0.1081,0.0019,0.0229,,
vecinos,2042,69,2111,6.60e-04,7.8,2152,7.62,22.19,4.09,16,-3284.6,-1.46,-3.627,1926,1372,549,0.673,2092,251.4,86.7,0,0.0,0,0,3,9,155.02,23.03,24.14,0.54,0.98,0,0.0,-0.0024,0.0115,0.1085,0.003,0.0213,,
vecinos,2042,70,2112,6.55e-04,7.6,2152,7.4,22.02,4.1,15,-3302.5,-1.464,-3.66,1918,1342,571,0.695,2094,252.1,86.9,0,0.0,0,0,4,8,155.48,23.85,24.64,0.634,0.947,0,0.0,0.0002,0.0105,0.1217,0.003,0.0208,21.59,7.36
vecinos,2042,71,2113,6.50e-04,7.7,2152,7.19,21.37,4.02,15,-3222.0,-1.432,-3.524,1920,1358,558,0.653,2097,249.9,86.3,0,0.0,0,0,3,9,153.53,22.21,22.94,0.534,0.99,0,0.0,-0.0013,0.011,0.1253,0.0029,0.0196,,
vecinos,2042,72,2114,6.45e-04,7.6,2152,7.18,21.62,4.05,14,-3239.5,-1.442,-3.6,1924,1376,544,0.663,2094,250.6,86.4,0,0.0,0,0,3,9,155.25,23.13,23.66,0.559,0.967,0,0.0,-0.0081,0.0114,0.1299,0.0038,0.0378,,
vecinos,2042,73,2115,6.40e-04,8.0,2152,7.63,22.1,4.12,16,-3301.8,-1.467,-3.62,1931,1387,540,0.675,2093,251.4,86.7,0,0.0,0,0,3,8,155.0,23.03,23.95,0.576,0.967,0,0.0,0.0059,0.0102,0.1549,0.0053,0.021,,
vecinos,2042,74,2116,6.35e-04,7.9,2152,8.06,22.68,4.41,18,-3555.4,-1.574,-3.774,1945,1411,528,0.699,2093,253.0,87.3,0,0.0,0,0,4,10,155.25,23.41,24.23,0.58,0.948,0,0.0,-0.002,0.0116,0.1925,0.0053,0.0433,,
vecinos,2042,75,2117,6.30e-04,7.8,2152,8.01,22.91,4.23,19,-3407.9,-1.505,-3.708,1943,1397,542,0.703,2094,253.8,87.5,0,0.0,0,0,6,9,156.63,24.32,25.77,0.608,0.939,0,0.0,-0.0014,0.013,0.1778,0.004,0.0457,,
vecinos,2042,76,2118,6.25e-04,8.4,2152,8.31,23.0,4.29,18,-3459.4,-1.535,-3.703,1934,1393,537,0.705,2097,253.2,87.4,0,0.0,0,0,5,9,155.08,23.42,24.43,0.579,0.965,0,0.0,-0.0025,0.0112,0.1595,0.0027,0.032,,
vecinos,2042,77,2119,6.20e-04,7.7,2152,8.13,22.56,4.1,15,-3312.2,-1.458,-3.565,1946,1392,549,0.687,2093,252.2,87.1,0,0.0,0,0,3,8,154.51,22.6,23.36,0.528,0.978,0,0.0,-0.0002,0.0111,0.1278,0.0024,0.0197,,
vecinos,2042,78,2120,6.15e-04,7.8,2152,7.47,21.91,4.12,15,-3333.7,-1.474,-3.613,1936,1381,550,0.668,2091,250.9,86.6,0,0.0,0,0,3,9,154.94,22.73,23.89,0.537,0.983,0,0.0,0.0014,0.0096,0.1209,0.0015,0.0135,,
vecinos,2042,79,2121,6.10e-04,7.8,2152,7.11,21.41,3.94,14,-3149.6,-1.396,-3.51,1933,1386,543,0.651,2091,249.9,86.2,0,0.0,0,0,4,8,154.8,22.73,23.76,0.534,0.982,0,0.0,-0.0018,0.0113,0.1217,0.001,0.015,,
vecinos,2042,80,2122,6.05e-04,8.0,2152,7.47,21.93,4.17,13,-3344.1,-1.488,-3.664,1926,1382,540,0.647,2090,251.2,86.6,0,0.0,0,0,3,9,155.35,22.66,23.61,0.52,0.978,0,0.0,0.0022,0.011,0.1259,0.0014,0.0157,21.27,7.07
vecinos,2042,81,2123,6.00e-04,8.0,2152,7.38,21.61,4.1,16,-3309.7,-1.469,-3.607,1927,1374,549,0.658,2095,250.3,86.4,0,0.0,0,0,2,9,154.61,22.36,23.32,0.552,0.981,0,0.0,-0.0064,0.0103,0.1105,0.0024,0.0196,,
vecinos,2042,82,2124,5.95e-04,7.7,2152,7.47,21.91,4.18,19,-3368.4,-1.501,-3.636,1920,1371,545,0.665,2097,251.0,86.6,0,0.0,0,0,4,9,154.78,22.8,23.75,0.54,0.98,0,0.0,-0.0007,0.0118,0.1028,0.0011,0.0125,,
vecinos,2042,83,2125,5.90e-04,7.6,2152,7.51,21.94,4.15,14,-3348.5,-1.49,-3.649,1925,1377,544,0.668,2091,251.1,86.7,0,0.0,0,0,3,8,155.16,22.79,23.59,0.55,0.99,0,0.0,0.0049,0.0095,0.1042,0.0011,0.0103,,
vecinos,2042,84,2126,5.85e-04,8.3,2152,7.57,22.08,4.1,16,-3313.2,-1.463,-3.613,1934,1373,557,0.682,2091,251.5,86.8,0,0.0,0,0,3,9,155.19,23.32,24.36,0.591,0.966,0,0.0,-0.0038,0.0095,0.1053,0.0062,0.0288,,
vecinos,2042,85,2127,5.80e-04,8.0,2152,7.79,22.22,4.21,15,-3408.9,-1.505,-3.675,1939,1383,552,0.675,2091,251.5,86.8,0,0.0,0,0,3,8,154.88,22.71,23.58,0.539,0.971,0,0.0,-0.0025,0.0098,0.092,0.0044,0.0222,,
vecinos,2042,86,2128,5.75e-04,8.2,2152,7.99,22.32,4.34,16,-3501.8,-1.554,-3.686,1933,1388,540,0.688,2097,252.1,87.1,0,0.0,0,0,5,9,153.83,22.21,23.19,0.549,0.965,0,0.0,0.0007,0.0115,0.101,0.0027,0.0222,,
vecinos,2042,87,2129,5.70e-04,8.1,2152,7.39,21.99,4.13,18,-3312.8,-1.468,-3.615,1930,1376,549,0.671,2090,251.4,86.7,0,0.0,0,0,5,9,154.97,23.16,24.36,0.551,0.971,0,0.0,0.001,0.0105,0.1127,0.0022,0.0217,,
