variante,base,episodio,semilla,lr,segundos,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,recompensa_total_decision,decisiones,decisiones_libres,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,no_terminados,spillback_tasa,spillback_seg,spillback_eventos,cola_max_enlace,veh_max_enlace,viaje_corredor_prom,retraso_corredor_prom,retraso_corredor_punta,paradas_corredor,paradas_corredor_le1,spill_activaciones,spill_suma,perdida_politica,perdida_valor,entropia_libre,kl_aprox,clipfrac,eval_timeloss,eval_espera
vecinos,42,179,221,1.10e-04,12.1,3620,63.8,120.78,43.79,120,-53304.5,-25.026,-47.604,1951,1602,303,3.69,2927,383.9,135.2,0,0.0,0,0,33,37,261.22,178.29,196.31,5.581,0.215,0,0.0,-0.0037,0.5064,0.1718,0.0017,0.0221,,
vecinos,42,180,222,1.05e-04,12.4,3620,64.79,124.21,44.19,126,-53651.0,-25.047,-48.305,1961,1607,307,3.808,2924,389.5,137.1,0,0.0,0,0,31,37,262.17,179.29,199.2,5.6,0.205,0,0.0,-0.0035,0.5031,0.1611,0.0014,0.0183,118.24,63.47
vecinos,42,181,223,1.00e-04,12.1,3620,63.33,120.76,43.46,123,-52516.8,-24.656,-47.336,1952,1600,303,3.726,2933,384.0,135.3,0,0.0,0,0,29,37,257.66,174.67,192.65,5.494,0.241,0,0.0,-0.003,0.4197,0.1459,0.0009,0.0122,,
vecinos,42,182,224,9.50e-05,11.9,3620,61.0,116.63,41.73,109,-50443.4,-23.572,-45.384,1961,1609,302,3.636,2916,377.2,132.7,0,0.0,0,0,33,37,252.82,169.97,189.65,5.366,0.278,0,0.0,-0.0016,0.5169,0.1536,0.001,0.0136,,
vecinos,42,183,225,9.00e-05,11.0,3620,64.41,122.05,44.22,139,-54364.2,-25.523,-48.366,1951,1598,302,3.696,2942,385.4,135.9,0,0.0,0,0,32,37,254.29,171.34,186.48,5.318,0.254,0,0.0,-0.0037,0.7292,0.1486,0.0008,0.01,,
vecinos,42,184,226,8.50e-05,11.2,3620,63.51,120.57,43.36,130,-53103.2,-24.791,-47.233,1961,1600,307,3.685,2909,382.4,134.7,0,0.0,0,0,31,37,252.84,170.02,186.51,5.275,0.227,0,0.0,-0.0021,0.5192,0.149,0.001,0.0127,,
vecinos,42,185,227,8.00e-05,11.1,3620,67.16,123.95,45.06,131,-55845.0,-25.641,-47.634,1997,1645,306,3.731,2901,388.7,137.2,0,0.0,0,0,32,37,263.55,180.56,197.72,5.432,0.239,0,0.0,-0.0061,0.6278,0.1538,0.0013,0.0196,,
vecinos,42,186,228,7.50e-05,10.8,3620,62.68,120.36,43.29,121,-52043.6,-24.572,-47.364,1943,1598,296,3.824,2928,383.9,135.3,0,0.0,0,0,29,37,255.87,173.08,187.37,5.643,0.236,0,0.0,0.0004,0.4469,0.1599,0.0014,0.0202,,
vecinos,42,187,229,7.00e-05,10.8,3620,63.32,121.19,43.67,117,-52465.0,-24.748,-47.644,1944,1598,299,3.669,2941,383.5,135.0,0,0.0,0,0,33,38,257.48,174.53,191.11,5.344,0.243,0,0.0,-0.002,0.4311,0.158,0.0011,0.0146,,
vecinos,42,188,230,6.50e-05,10.8,3620,61.16,115.81,41.85,116,-50967.1,-23.839,-45.444,1955,1599,309,3.559,2931,375.6,132.3,0,0.0028,18,3,37,37,248.54,165.68,187.16,5.182,0.294,0,0.0,-0.0038,0.5801,0.1499,0.001,0.0149,,
vecinos,42,189,231,6.00e-05,11.2,3620,65.91,124.44,44.8,131,-55228.3,-25.688,-48.733,1966,1605,311,3.873,2907,389.7,137.6,0,0.0017,6,1,35,37,253.97,171.04,186.15,5.366,0.277,0,0.0,-0.0024,0.6046,0.1621,0.0006,0.0073,,
vecinos,42,190,232,5.50e-05,11.4,3620,66.41,125.87,44.81,139,-55806.3,-25.765,-48.873,1986,1626,304,3.774,2899,390.7,137.8,0,0.0,13,1,37,38,258.83,175.74,193.63,5.336,0.304,0,0.0,0.006,0.5609,0.1541,0.0007,0.0078,119.9,63.97
