variante,base,episodio,semilla,lr,segundos,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,recompensa_total_decision,decisiones,decisiones_libres,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,no_terminados,spillback_tasa,spillback_seg,spillback_eventos,cola_max_enlace,veh_max_enlace,viaje_corredor_prom,retraso_corredor_prom,retraso_corredor_punta,paradas_corredor,paradas_corredor_le1,spill_activaciones,spill_suma,perdida_politica,perdida_valor,entropia_libre,kl_aprox,clipfrac,eval_timeloss,eval_espera
local,42,141,183,3.00e-04,7.2,2152,8.52,23.96,4.74,16,-3837.7,-1.692,-4.052,1932,1360,567,0.858,2094,257.6,88.7,0,0.0,0,0,5,8,159.09,27.17,27.92,0.945,0.833,0,0.0,0.0022,0.0115,0.1627,0.0028,0.0304,,
local,42,142,184,2.95e-04,7.3,2152,8.33,23.76,4.57,16,-3681.9,-1.623,-3.984,1919,1331,585,0.833,2091,257.0,88.5,0,0.0,0,0,5,9,158.57,26.85,27.95,0.88,0.837,0,0.0,-0.001,0.0135,0.167,0.0022,0.0304,,
local,42,143,185,2.90e-04,7.3,2152,8.36,23.96,4.65,18,-3707.5,-1.639,-4.045,1919,1339,577,0.862,2088,258.0,88.8,0,0.0,0,0,5,8,160.17,27.98,29.43,0.982,0.789,0,0.0,-0.0007,0.0127,0.1739,0.002,0.0276,,
local,42,144,186,2.85e-04,7.2,2152,8.7,24.16,4.78,16,-3845.2,-1.704,-4.067,1922,1354,565,0.85,2091,257.9,88.9,0,0.0,0,0,5,8,158.76,27.01,28.4,0.92,0.828,0,0.0,-0.0029,0.0129,0.1853,0.0016,0.0191,,
local,42,145,187,2.80e-04,7.5,2152,8.4,23.8,4.67,16,-3749.9,-1.658,-4.059,1922,1345,573,0.835,2091,257.2,88.6,0,0.0,0,0,5,9,158.88,26.58,28.11,0.876,0.857,0,0.0,-0.0134,0.0133,0.182,0.0014,0.0179,,
local,42,146,188,2.75e-04,7.5,2152,9.06,24.98,5.05,22,-4026.3,-1.792,-4.249,1927,1384,539,0.893,2091,260.4,89.7,0,0.0,0,0,4,8,159.97,28.26,29.06,1.009,0.776,0,0.0,-0.0063,0.0171,0.1761,0.0019,0.0255,,
local,42,147,189,2.70e-04,7.3,2152,8.28,23.68,4.7,20,-3765.0,-1.676,-4.07,1915,1352,559,0.834,2093,257.0,88.5,0,0.0,0,0,4,8,159.55,26.95,27.96,0.925,0.833,0,0.0,0.0007,0.017,0.1773,0.0012,0.0166,,
local,42,148,190,2.65e-04,7.4,2152,8.84,24.38,4.69,15,-3769.4,-1.671,-4.069,1919,1345,570,0.862,2092,258.6,89.1,0,0.0,0,0,5,8,158.88,27.09,27.73,0.931,0.815,0,0.0,-0.0017,0.0145,0.1759,0.0015,0.0188,,
local,42,149,191,2.60e-04,7.3,2152,8.13,23.44,4.49,19,-3588.8,-1.587,-3.967,1920,1339,576,0.827,2095,256.6,88.3,0,0.0,0,0,5,9,159.03,26.51,27.56,0.89,0.834,0,0.0,-0.0006,0.0139,0.1819,0.0015,0.0204,,
local,42,150,192,2.55e-04,7.4,2152,9.67,25.52,4.86,18,-3900.1,-1.724,-4.133,1926,1353,568,0.913,2092,260.6,89.8,0,0.0,0,0,5,8,159.76,28.2,29.39,0.994,0.792,0,0.0,0.0083,0.0134,0.1947,0.0019,0.0274,23.65,8.24
local,42,151,193,2.50e-04,7.3,2152,8.7,24.42,4.86,20,-3904.3,-1.728,-4.179,1910,1319,588,0.885,2096,259.2,89.2,0,0.0,0,0,5,9,159.8,28.09,29.18,1.004,0.786,0,0.0,-0.0001,0.0136,0.1889,0.0013,0.018,,
local,42,152,194,2.45e-04,7.3,2152,8.15,23.77,4.51,22,-3573.8,-1.584,-3.998,1909,1322,583,0.858,2089,257.7,88.7,0,0.0,0,0,5,9,159.46,27.84,28.9,0.976,0.808,0,0.0,-0.0015,0.0133,0.1843,0.0021,0.0335,,
local,42,153,195,2.40e-04,7.3,2152,8.68,24.13,4.68,18,-3741.8,-1.656,-4.065,1917,1336,577,0.855,2092,258.1,88.9,0,0.0,0,0,5,8,159.22,27.17,28.55,0.931,0.825,0,0.0,-0.0004,0.013,0.1985,0.0014,0.0184,,
local,42,154,196,2.35e-04,7.3,2152,8.31,23.8,4.6,17,-3681.0,-1.632,-4.028,1912,1330,578,0.847,2090,257.2,88.6,0,0.0,0,0,5,9,158.98,26.91,28.31,0.911,0.834,0,0.0,-0.0019,0.0133,0.1916,0.0022,0.0317,,
local,42,155,197,2.30e-04,7.2,2152,8.41,24.07,4.64,18,-3693.4,-1.631,-4.022,1911,1313,594,0.855,2092,258.3,88.9,0,0.0,0,0,5,8,159.27,27.96,28.86,0.968,0.808,0,0.0,-0.0005,0.012,0.1861,0.0012,0.0158,,
local,42,156,198,2.25e-04,7.4,2152,8.66,24.22,4.63,21,-3731.1,-1.647,-4.048,1919,1333,583,0.863,2092,258.2,88.9,0,0.0,0,0,4,8,159.33,27.2,28.32,0.933,0.806,0,0.0,-0.001,0.014,0.2059,0.0016,0.021,,
local,42,157,199,2.20e-04,7.7,2152,8.44,24.06,4.53,18,-3607.4,-1.597,-3.997,1903,1299,600,0.869,2091,258.4,89.0,0,0.0,0,0,5,9,159.25,27.55,28.26,0.963,0.804,0,0.0,0.0006,0.0125,0.1819,0.0013,0.0163,,
local,42,158,200,2.15e-04,7.6,2152,8.43,24.01,4.64,19,-3691.6,-1.636,-4.065,1906,1313,589,0.855,2093,258.1,88.9,0,0.0,0,0,5,9,158.97,27.25,28.38,0.927,0.812,0,0.0,0.0006,0.0157,0.1873,0.0014,0.0173,,
local,42,159,201,2.10e-04,7.4,2152,8.07,23.65,4.49,17,-3586.7,-1.584,-3.992,1908,1304,600,0.851,2091,257.6,88.6,0,0.0,0,0,4,8,159.1,27.46,28.39,0.947,0.804,0,0.0,-0.0023,0.0145,0.2007,0.0021,0.03,,
local,42,160,202,2.05e-04,7.3,2152,8.05,23.5,4.42,15,-3488.2,-1.548,-3.982,1894,1285,607,0.846,2095,256.7,88.4,0,0.0,0,0,5,8,159.93,27.51,28.85,0.941,0.834,0,0.0,0.0003,0.0147,0.1879,0.0015,0.0211,23.16,7.99
local,42,161,203,2.00e-04,7.3,2152,8.24,23.63,4.47,18,-3601.7,-1.599,-3.967,1901,1301,595,0.833,2093,257.2,88.6,0,0.0,0,0,6,8,158.64,26.67,27.66,0.895,0.839,0,0.0,-0.0011,0.0157,0.1987,0.0017,0.0169,,
local,42,162,204,1.95e-04,7.3,2152,7.95,23.22,4.43,17,-3529.6,-1.567,-3.944,1889,1270,614,0.827,2089,256.2,88.3,0,0.0,0,0,5,8,158.62,26.93,28.12,0.891,0.844,0,0.0,-0.0001,0.0115,0.2009,0.0013,0.0159,,
local,42,163,205,1.90e-04,7.5,2152,7.84,23.07,4.31,15,-3421.3,-1.515,-3.868,1895,1278,615,0.836,2095,256.1,88.2,0,0.0,0,0,4,8,157.96,26.65,27.44,0.925,0.819,0,0.0,-0.0007,0.0137,0.1785,0.0014,0.0194,,
local,42,164,206,1.85e-04,7.3,2152,8.46,24.1,4.39,16,-3515.2,-1.55,-3.963,1907,1297,607,0.864,2087,258.2,88.9,0,0.0,0,0,4,8,159.49,27.3,28.34,0.937,0.83,0,0.0,-0.0015,0.0125,0.1844,0.0014,0.0189,,
local,42,165,207,1.80e-04,7.3,2152,8.41,24.16,4.49,16,-3574.3,-1.582,-4.019,1895,1277,614,0.883,2095,258.4,88.9,0,0.0,0,0,5,8,159.96,27.93,28.93,0.971,0.807,0,0.0,-0.0002,0.0135,0.1698,0.0009,0.0114,,
local,42,166,208,1.75e-04,7.4,2152,8.2,23.83,4.49,22,-3589.0,-1.591,-4.012,1890,1273,615,0.849,2093,257.9,88.8,0,0.0,0,0,5,8,159.58,27.75,29.15,0.932,0.83,0,0.0,-0.0014,0.0132,0.178,0.0019,0.0288,,
local,42,167,209,1.70e-04,7.3,2152,8.39,24.01,4.55,17,-3609.0,-1.598,-4.054,1889,1264,620,0.87,2090,258.4,89.0,0,0.0,0,0,5,8,159.63,27.79,29.11,0.971,0.806,0,0.0,-0.0008,0.0135,0.1696,0.0013,0.0185,,
local,42,168,210,1.65e-04,7.5,2152,8.62,24.3,4.54,16,-3583.0,-1.59,-4.066,1883,1258,623,0.899,2087,259.0,89.2,0,0.0,0,0,5,9,159.81,27.98,29.23,0.987,0.792,0,0.0,-0.0024,0.0126,0.1747,0.0016,0.0215,,
local,42,169,211,1.60e-04,7.4,2152,8.55,24.09,4.57,16,-3631.9,-1.61,-4.008,1896,1286,606,0.875,2093,257.7,88.8,0,0.0,0,0,5,8,159.53,27.98,29.08,0.973,0.803,0,0.0,-0.0004,0.0146,0.1626,0.0019,0.0228,,
local,42,170,212,1.55e-04,7.4,2152,8.2,23.7,4.43,18,-3514.1,-1.558,-3.969,1896,1287,605,0.851,2093,257.3,88.6,0,0.0,0,0,5,8,160.02,27.56,28.41,0.948,0.826,0,0.0,-0.0007,0.0126,0.1582,0.0015,0.0226,23.49,8.03
local,42,171,213,1.50e-04,7.2,2152,7.99,23.41,4.53,16,-3607.6,-1.599,-4.015,1895,1285,607,0.846,2090,257.0,88.5,0,0.0,0,0,5,9,159.24,27.54,28.33,0.959,0.8,0,0.0,0.0007,0.0136,0.158,0.0009,0.0121,,
local,42,172,214,1.45e-04,7.4,2152,8.08,23.48,4.42,19,-3528.4,-1.556,-3.953,1912,1308,601,0.849,2089,256.9,88.4,0,0.0,0,0,4,9,159.33,27.09,28.04,0.927,0.838,0,0.0,-0.0007,0.0127,0.146,0.0014,0.0207,,
local,42,173,215,1.40e-04,7.3,2152,8.36,23.79,4.37,17,-3510.0,-1.546,-3.859,1917,1317,597,0.85,2094,257.5,88.7,0,0.0,0,0,5,9,158.83,27.5,28.5,0.949,0.824,0,0.0,-0.0011,0.0136,0.1618,0.0015,0.0213,,
local,42,174,216,1.35e-04,7.5,2152,8.03,23.4,4.42,15,-3547.2,-1.564,-3.917,1911,1306,600,0.833,2093,256.7,88.4,0,0.0,0,0,5,9,158.61,26.97,27.95,0.917,0.83,0,0.0,-0.0019,0.015,0.1561,0.0014,0.0205,,
